entrezid,0,1,2,3,4,5,6,7
2273,7166.0,8589.0,11992.0,8443.0,8451.0,16283.0,9649.0,14506.0
51507,1947.0,1718.0,2425.0,1378.0,2380.0,3498.0,1862.0,1891.0
55655,5.0,1.0,4.0,1.0,5.0,4.0,3.0,4.0
57210,146.0,133.0,156.0,96.0,186.0,274.0,147.0,143.0
9921,2564.0,2576.0,3094.0,2034.0,2940.0,3839.0,2438.0,2695.0
55778,205.0,124.0,206.0,104.0,188.0,272.0,178.0,168.0
64429,674.0,637.0,697.0,481.0,805.0,966.0,532.0,692.0
57476,62.0,16.0,120.0,29.0,247.0,184.0,88.0,85.0
6050,2903.0,2739.0,2997.0,1614.0,2028.0,2903.0,2000.0,2488.0
4719,1597.0,1657.0,2041.0,1173.0,2123.0,2825.0,1451.0,1758.0
9821,2603.0,2406.0,2881.0,2069.0,3485.0,3815.0,2473.0,3350.0
23071,1340.0,1261.0,1476.0,1068.0,1576.0,2238.0,1171.0,1451.0
211,1025.0,840.0,1159.0,549.0,1519.0,1433.0,856.0,721.0
330,78.0,83.0,59.0,29.0,66.0,62.0,42.0,63.0
11215,1937.0,1549.0,2110.0,1219.0,2267.0,2767.0,1858.0,1830.0
51022,96.0,108.0,97.0,85.0,91.0,128.0,89.0,79.0
6617,230.0,338.0,430.0,368.0,426.0,836.0,254.0,398.0
51071,460.0,502.0,510.0,357.0,569.0,686.0,373.0,490.0
11171,1655.0,1993.0,2171.0,1574.0,2429.0,3179.0,1574.0,1915.0
1244,23.0,33.0,23.0,6.0,9.0,37.0,9.0,23.0
50619,7.0,2.0,5.0,8.0,11.0,7.0,2.0,5.0
51177,654.0,766.0,618.0,474.0,863.0,1431.0,497.0,641.0
2730,1079.0,1615.0,1324.0,1867.0,1347.0,4678.0,1135.0,2828.0
23304,1322.0,1162.0,1558.0,997.0,1412.0,1847.0,1166.0,1516.0
30846,10748.0,11310.0,12572.0,7587.0,13761.0,20214.0,9077.0,10919.0
55635,22.0,33.0,22.0,17.0,28.0,11.0,22.0,9.0
25901,210.0,231.0,287.0,192.0,251.0,237.0,168.0,236.0
58528,3.0,11.0,8.0,6.0,19.0,8.0,6.0,13.0
3298,302.0,237.0,300.0,146.0,339.0,351.0,232.0,189.0
51230,1417.0,1420.0,1516.0,908.0,2042.0,2366.0,1486.0,1366.0
8630,235.0,61.0,605.0,58.0,104.0,50.0,236.0,48.0
10062,403.0,492.0,513.0,311.0,399.0,422.0,295.0,379.0
1890,136.0,405.0,110.0,122.0,136.0,447.0,74.0,214.0
29781,426.0,364.0,444.0,191.0,357.0,471.0,308.0,261.0
10953,840.0,574.0,933.0,396.0,1528.0,1077.0,627.0,516.0
11231,3318.0,2361.0,4840.0,2777.0,4059.0,5201.0,3299.0,3378.0
23633,1962.0,1835.0,2372.0,1649.0,2626.0,3286.0,1760.0,2034.0
7431,98471.0,64439.0,119665.0,60034.0,117016.0,85720.0,107280.0,86759.0
355,991.0,874.0,1425.0,660.0,1395.0,1909.0,1029.0,1045.0
8635,266.0,148.0,288.0,133.0,295.0,286.0,218.0,192.0
960,19783.0,12248.0,29627.0,14247.0,30110.0,32793.0,25406.0,23469.0
3755,34.0,20.0,16.0,4.0,47.0,52.0,32.0,9.0
56895,556.0,312.0,359.0,125.0,600.0,527.0,203.0,347.0
57823,0.0,1.0,2.0,4.0,1.0,2.0,0.0,1.0
11119,1003.0,485.0,1098.0,400.0,1019.0,717.0,703.0,345.0
4285,548.0,370.0,794.0,309.0,651.0,787.0,806.0,518.0
5583,78.0,43.0,75.0,52.0,83.0,183.0,85.0,208.0
3459,1353.0,1607.0,1341.0,1244.0,1561.0,1809.0,1070.0,1634.0
11285,453.0,411.0,568.0,271.0,484.0,670.0,384.0,383.0
7444,225.0,247.0,275.0,180.0,332.0,378.0,281.0,301.0
7133,403.0,613.0,596.0,489.0,282.0,993.0,340.0,552.0
55591,997.0,858.0,1720.0,1051.0,1312.0,1504.0,1178.0,1152.0
5452,68.0,29.0,38.0,3.0,227.0,48.0,20.0,8.0
65980,524.0,498.0,718.0,373.0,721.0,960.0,515.0,506.0
6642,3551.0,2885.0,4343.0,2343.0,4526.0,4989.0,2721.0,3560.0
9519,490.0,440.0,496.0,284.0,682.0,663.0,492.0,404.0
56938,311.0,218.0,422.0,245.0,450.0,473.0,307.0,336.0
9774,3179.0,2186.0,4444.0,2097.0,4022.0,4951.0,3213.0,3171.0
55334,1468.0,1022.0,1628.0,933.0,1712.0,2042.0,1449.0,1338.0
286,69.0,30.0,156.0,114.0,127.0,142.0,70.0,64.0
51106,129.0,100.0,128.0,83.0,105.0,168.0,114.0,111.0
9135,1589.0,1435.0,2424.0,1297.0,2494.0,2943.0,1746.0,1928.0
3149,495.0,318.0,928.0,398.0,898.0,863.0,642.0,492.0
23279,978.0,850.0,1050.0,610.0,1006.0,1330.0,935.0,843.0
578,183.0,186.0,193.0,122.0,204.0,297.0,159.0,158.0
4593,35.0,54.0,41.0,14.0,19.0,20.0,35.0,21.0
22807,227.0,139.0,239.0,158.0,201.0,515.0,188.0,269.0
2896,10961.0,7853.0,13343.0,6964.0,13342.0,14294.0,12035.0,11116.0
51306,1339.0,1017.0,1665.0,903.0,1486.0,2075.0,1502.0,1539.0
57514,464.0,216.0,463.0,125.0,496.0,515.0,404.0,194.0
55166,58.0,56.0,83.0,53.0,114.0,125.0,91.0,112.0
6301,3373.0,2391.0,4016.0,1609.0,3679.0,2861.0,3295.0,2173.0
8498,1565.0,1070.0,2421.0,781.0,2243.0,1950.0,1789.0,1275.0
5926,701.0,523.0,782.0,409.0,800.0,729.0,639.0,788.0
7260,238.0,207.0,314.0,113.0,214.0,334.0,139.0,197.0
10908,1317.0,1167.0,1821.0,1105.0,1788.0,2471.0,1162.0,1492.0
8100,287.0,148.0,344.0,122.0,334.0,270.0,253.0,145.0
56052,521.0,473.0,622.0,335.0,625.0,780.0,500.0,470.0
55596,395.0,425.0,464.0,272.0,454.0,457.0,345.0,407.0
10061,1036.0,1349.0,1257.0,922.0,1615.0,2278.0,991.0,1153.0
54480,2425.0,1977.0,2652.0,1648.0,2793.0,4086.0,2076.0,2087.0
57554,9.0,3.0,9.0,1.0,10.0,14.0,13.0,9.0
2530,1457.0,1386.0,2170.0,991.0,2306.0,1681.0,1325.0,1202.0
55236,979.0,515.0,1532.0,435.0,1241.0,1516.0,893.0,900.0
9846,1158.0,1135.0,1271.0,1112.0,1349.0,1740.0,1044.0,1710.0
535,758.0,1319.0,961.0,857.0,915.0,1068.0,851.0,1095.0
8554,1118.0,900.0,1206.0,842.0,1074.0,1370.0,887.0,988.0
9497,2526.0,1161.0,3813.0,1080.0,3589.0,2174.0,3543.0,1674.0
321,46.0,53.0,21.0,4.0,48.0,44.0,18.0,44.0
5606,886.0,1178.0,924.0,896.0,671.0,2267.0,1123.0,1401.0
79645,14.0,9.0,17.0,4.0,10.0,16.0,3.0,1.0
9168,11323.0,10854.0,17313.0,8263.0,18277.0,19856.0,11782.0,10482.0
28990,142.0,98.0,152.0,64.0,186.0,117.0,166.0,88.0
25897,837.0,833.0,1106.0,657.0,792.0,982.0,728.0,924.0
8504,345.0,210.0,420.0,192.0,614.0,426.0,295.0,219.0
11345,1332.0,1382.0,1392.0,1186.0,1389.0,2031.0,1101.0,1480.0
4653,339.0,260.0,1033.0,645.0,99.0,91.0,426.0,573.0
26751,650.0,352.0,583.0,252.0,603.0,532.0,530.0,366.0
84908,364.0,374.0,382.0,261.0,378.0,490.0,355.0,469.0
7414,11492.0,16965.0,17242.0,16658.0,9835.0,25887.0,12512.0,24586.0
55789,21.0,15.0,19.0,2.0,16.0,16.0,15.0,4.0
23604,168.0,517.0,631.0,966.0,180.0,1062.0,601.0,1611.0
8439,1162.0,868.0,1307.0,569.0,1407.0,1117.0,1118.0,1026.0
159,866.0,750.0,1039.0,673.0,1180.0,998.0,932.0,800.0
7077,51281.0,43711.0,66689.0,48258.0,67911.0,86221.0,49403.0,56353.0
5981,1042.0,988.0,1126.0,736.0,1216.0,1228.0,1113.0,1012.0
55773,1278.0,1230.0,1180.0,854.0,1433.0,1953.0,1054.0,1271.0
8452,1672.0,1488.0,2047.0,1331.0,2419.0,2491.0,1421.0,1412.0
9172,7.0,13.0,6.0,1.0,6.0,4.0,0.0,4.0
10858,43.0,24.0,45.0,23.0,32.0,52.0,76.0,60.0
26009,1008.0,800.0,951.0,543.0,903.0,1269.0,805.0,743.0
6570,3.0,5.0,1.0,3.0,5.0,8.0,3.0,1.0
9099,20.0,8.0,11.0,13.0,23.0,43.0,6.0,19.0
27175,440.0,347.0,568.0,309.0,519.0,582.0,394.0,354.0
51121,296.0,310.0,297.0,218.0,367.0,525.0,187.0,275.0
2324,9.0,17.0,15.0,2.0,15.0,19.0,6.0,6.0
54888,766.0,742.0,806.0,480.0,1098.0,1334.0,543.0,667.0
54455,632.0,624.0,701.0,477.0,635.0,878.0,467.0,667.0
4238,386.0,373.0,540.0,370.0,479.0,717.0,436.0,509.0
84245,397.0,372.0,434.0,255.0,442.0,642.0,184.0,187.0
4234,71.0,52.0,116.0,42.0,125.0,148.0,125.0,39.0
3224,6.0,7.0,8.0,4.0,23.0,28.0,56.0,45.0
175,792.0,462.0,806.0,343.0,561.0,765.0,692.0,527.0
55300,410.0,437.0,390.0,274.0,319.0,397.0,354.0,307.0
259282,2660.0,1743.0,2596.0,1621.0,2859.0,3665.0,1974.0,2574.0
27430,1642.0,1880.0,1446.0,1509.0,1562.0,2342.0,1321.0,2028.0
7092,13.0,7.0,35.0,7.0,5.0,8.0,0.0,6.0
23644,1004.0,878.0,1338.0,715.0,1245.0,1387.0,774.0,1132.0
7204,6242.0,5674.0,7550.0,3781.0,6347.0,8206.0,7010.0,5274.0
1462,9784.0,7411.0,12674.0,4848.0,11144.0,11171.0,10615.0,9520.0
23274,743.0,486.0,796.0,424.0,953.0,670.0,613.0,653.0
4481,112.0,46.0,112.0,23.0,328.0,261.0,257.0,153.0
999,12.0,1.0,8.0,7.0,13.0,17.0,7.0,2.0
23517,1387.0,1084.0,1806.0,785.0,1781.0,1791.0,1205.0,1289.0
1767,177.0,237.0,306.0,65.0,274.0,465.0,231.0,160.0
9765,1050.0,848.0,1441.0,651.0,1453.0,1830.0,1053.0,844.0
79567,1783.0,2025.0,1795.0,1130.0,1936.0,2357.0,1675.0,1843.0
729,2.0,22.0,13.0,27.0,16.0,92.0,11.0,20.0
26064,3738.0,3886.0,5161.0,3804.0,5381.0,11911.0,4333.0,5372.0
11063,2.0,2.0,3.0,4.0,7.0,10.0,2.0,3.0
11284,475.0,376.0,375.0,165.0,363.0,490.0,281.0,225.0
54831,1.0,3.0,4.0,1.0,2.0,4.0,4.0,1.0
23035,268.0,262.0,311.0,222.0,360.0,547.0,340.0,446.0
54908,235.0,186.0,359.0,93.0,269.0,260.0,219.0,219.0
27067,707.0,447.0,978.0,480.0,982.0,1070.0,592.0,698.0
54896,227.0,267.0,207.0,145.0,266.0,367.0,221.0,252.0
1497,476.0,443.0,592.0,327.0,607.0,746.0,579.0,663.0
65078,3.0,1.0,4.0,0.0,1.0,2.0,2.0,0.0
79142,858.0,775.0,921.0,443.0,1276.0,1144.0,711.0,609.0
1008,121.0,47.0,109.0,13.0,42.0,9.0,194.0,50.0
3631,762.0,533.0,852.0,502.0,773.0,1132.0,675.0,636.0
5874,29.0,18.0,23.0,18.0,391.0,90.0,20.0,11.0
5685,1326.0,1279.0,1547.0,943.0,1475.0,1485.0,1086.0,990.0
23026,3.0,5.0,3.0,5.0,2.0,10.0,2.0,10.0
55341,527.0,559.0,628.0,351.0,722.0,938.0,468.0,520.0
10039,383.0,396.0,474.0,240.0,339.0,428.0,369.0,398.0
3371,3271.0,1080.0,7309.0,2955.0,2381.0,2206.0,6763.0,3875.0
90326,193.0,173.0,219.0,124.0,238.0,258.0,188.0,179.0
140876,1517.0,1894.0,1191.0,712.0,2031.0,2404.0,1167.0,1386.0
55775,212.0,133.0,256.0,100.0,312.0,237.0,232.0,204.0
84883,450.0,649.0,583.0,488.0,520.0,1098.0,403.0,707.0
56918,4.0,4.0,5.0,7.0,3.0,9.0,1.0,6.0
55812,221.0,130.0,249.0,183.0,250.0,226.0,250.0,182.0
9440,381.0,316.0,402.0,342.0,530.0,776.0,356.0,405.0
54884,1401.0,1246.0,1835.0,984.0,1675.0,2015.0,1101.0,1156.0
822,813.0,839.0,1109.0,664.0,883.0,1106.0,1387.0,1226.0
1175,1145.0,1211.0,1388.0,856.0,1171.0,1935.0,957.0,1102.0
7399,4.0,0.0,3.0,2.0,6.0,8.0,6.0,3.0
7038,24.0,17.0,56.0,31.0,52.0,83.0,17.0,27.0
10863,4.0,15.0,14.0,2.0,13.0,55.0,16.0,23.0
8538,0.0,0.0,1.0,1.0,3.0,5.0,1.0,0.0
54165,686.0,652.0,704.0,416.0,948.0,940.0,576.0,667.0
23338,1585.0,1706.0,1711.0,993.0,1461.0,2330.0,1214.0,1705.0
54802,213.0,175.0,313.0,162.0,295.0,359.0,239.0,180.0
153,0.0,1.0,1.0,2.0,1.0,5.0,2.0,0.0
9820,1604.0,950.0,1685.0,728.0,1526.0,1470.0,1232.0,951.0
1495,7374.0,6300.0,10501.0,5382.0,8981.0,12598.0,7004.0,7868.0
5256,412.0,402.0,394.0,292.0,413.0,717.0,460.0,451.0
54875,498.0,377.0,718.0,357.0,778.0,683.0,382.0,356.0
2042,54.0,21.0,38.0,43.0,41.0,35.0,72.0,85.0
3309,16885.0,13716.0,19883.0,7801.0,16603.0,41128.0,10648.0,7831.0
1829,22.0,7.0,73.0,35.0,0.0,4.0,70.0,42.0
54960,306.0,340.0,348.0,219.0,356.0,413.0,377.0,383.0
8481,359.0,264.0,518.0,419.0,682.0,1031.0,781.0,524.0
2824,100.0,354.0,289.0,1343.0,662.0,5565.0,241.0,1244.0
80243,56.0,38.0,124.0,16.0,27.0,15.0,39.0,32.0
22884,509.0,510.0,566.0,428.0,506.0,726.0,484.0,631.0
64848,771.0,852.0,664.0,460.0,680.0,945.0,745.0,701.0
56474,378.0,286.0,292.0,235.0,355.0,352.0,341.0,338.0
51606,873.0,743.0,967.0,641.0,953.0,1019.0,767.0,933.0
5431,2664.0,2145.0,2422.0,1597.0,2832.0,3502.0,2304.0,2175.0
56204,830.0,623.0,835.0,607.0,871.0,659.0,689.0,852.0
116984,42.0,25.0,156.0,58.0,13.0,19.0,50.0,43.0
7175,4915.0,4010.0,5486.0,3152.0,5485.0,6346.0,4652.0,4507.0
1356,11.0,12.0,25.0,30.0,6.0,13.0,26.0,16.0
23247,875.0,637.0,1054.0,613.0,1156.0,1166.0,620.0,789.0
84062,245.0,233.0,246.0,177.0,265.0,278.0,220.0,275.0
57101,10.0,12.0,12.0,12.0,6.0,19.0,7.0,12.0
57102,463.0,290.0,567.0,173.0,617.0,576.0,411.0,253.0
6322,357.0,444.0,578.0,287.0,442.0,650.0,381.0,500.0
55841,1203.0,1400.0,1714.0,1045.0,1704.0,2931.0,1285.0,1675.0
395,616.0,617.0,451.0,196.0,432.0,522.0,439.0,456.0
27146,7.0,1.0,8.0,13.0,4.0,11.0,6.0,6.0
4134,15464.0,14951.0,18872.0,12281.0,19035.0,24602.0,13099.0,16123.0
57120,1617.0,1301.0,1917.0,966.0,1941.0,1895.0,1454.0,1385.0
6098,0.0,2.0,1.0,1.0,6.0,3.0,0.0,0.0
57646,437.0,508.0,579.0,302.0,568.0,1012.0,566.0,549.0
9734,317.0,199.0,577.0,208.0,590.0,478.0,445.0,357.0
26262,826.0,784.0,923.0,638.0,1079.0,1602.0,752.0,925.0
51491,144.0,179.0,198.0,158.0,164.0,370.0,179.0,174.0
57545,881.0,751.0,1087.0,422.0,1089.0,1078.0,912.0,705.0
50484,1635.0,1171.0,1846.0,1036.0,1462.0,1809.0,1247.0,1410.0
168850,349.0,308.0,352.0,291.0,386.0,592.0,285.0,415.0
92017,1651.0,1603.0,2521.0,2150.0,1792.0,2617.0,1719.0,3087.0
55885,28.0,52.0,37.0,50.0,82.0,201.0,25.0,46.0
55173,794.0,609.0,879.0,572.0,802.0,1000.0,656.0,574.0
2978,2.0,1.0,17.0,4.0,10.0,4.0,4.0,0.0
51773,1572.0,1274.0,1897.0,866.0,2089.0,2679.0,1418.0,1626.0
55187,2111.0,3225.0,3534.0,4218.0,2248.0,4144.0,2291.0,4508.0
10659,5021.0,6150.0,4519.0,4301.0,3850.0,8384.0,3813.0,9437.0
23196,4149.0,3772.0,4612.0,2534.0,5416.0,7110.0,3435.0,3918.0
23518,605.0,441.0,623.0,289.0,797.0,684.0,499.0,430.0
1298,93.0,40.0,104.0,31.0,127.0,69.0,70.0,48.0
4254,2839.0,1905.0,3426.0,1836.0,4709.0,5951.0,2103.0,2310.0
1161,232.0,144.0,227.0,91.0,166.0,217.0,141.0,129.0
11174,162.0,172.0,278.0,94.0,258.0,234.0,57.0,79.0
9563,5872.0,5571.0,6818.0,4982.0,4582.0,9014.0,5336.0,7218.0
9341,3228.0,2884.0,3828.0,2744.0,3786.0,4796.0,2827.0,3313.0
8863,378.0,71.0,303.0,109.0,519.0,117.0,420.0,75.0
3604,22.0,25.0,30.0,21.0,26.0,31.0,26.0,20.0
55040,15.0,7.0,16.0,4.0,17.0,9.0,19.0,10.0
4052,14366.0,22442.0,19773.0,17739.0,18483.0,32299.0,13936.0,25594.0
5954,6334.0,4866.0,6408.0,3404.0,7725.0,10146.0,5827.0,5281.0
2006,4716.0,8814.0,8340.0,6851.0,2952.0,6652.0,6176.0,14787.0
5982,163.0,103.0,211.0,70.0,147.0,193.0,144.0,109.0
57492,2039.0,1619.0,1678.0,892.0,2393.0,2549.0,1689.0,1552.0
81037,1031.0,1148.0,1187.0,1033.0,1345.0,1948.0,973.0,1171.0
23327,1833.0,728.0,2217.0,391.0,2100.0,1632.0,1812.0,859.0
50943,2.0,4.0,4.0,2.0,2.0,8.0,1.0,3.0
89801,125.0,68.0,87.0,80.0,135.0,108.0,71.0,59.0
3074,3927.0,3192.0,5167.0,3670.0,5899.0,6737.0,4080.0,4128.0
79810,402.0,243.0,486.0,252.0,397.0,409.0,326.0,373.0
51528,879.0,801.0,1256.0,722.0,1345.0,1573.0,805.0,915.0
27122,12605.0,11942.0,20829.0,13969.0,19401.0,28257.0,16298.0,21415.0
7984,240.0,132.0,616.0,405.0,254.0,332.0,373.0,413.0
9603,183.0,177.0,230.0,134.0,336.0,535.0,168.0,252.0
63933,459.0,456.0,603.0,414.0,666.0,834.0,469.0,680.0
51474,6346.0,5769.0,12985.0,5326.0,12341.0,15650.0,8046.0,6336.0
25875,939.0,804.0,1167.0,618.0,1061.0,1028.0,915.0,953.0
9498,102.0,82.0,115.0,129.0,155.0,133.0,125.0,83.0
10319,103.0,38.0,36.0,22.0,174.0,261.0,51.0,81.0
5733,337.0,353.0,509.0,240.0,406.0,316.0,293.0,304.0
79931,6.0,4.0,9.0,3.0,20.0,10.0,4.0,5.0
5601,906.0,739.0,1149.0,571.0,1081.0,1122.0,833.0,886.0
9564,1149.0,1168.0,1209.0,671.0,1394.0,2272.0,1034.0,1009.0
84067,416.0,413.0,448.0,278.0,511.0,650.0,407.0,441.0
9709,1663.0,2423.0,2228.0,2027.0,2347.0,4276.0,1389.0,2439.0
9454,969.0,814.0,1065.0,487.0,1389.0,1324.0,1011.0,901.0
5888,17.0,45.0,32.0,45.0,22.0,65.0,54.0,67.0
10721,22.0,22.0,33.0,14.0,16.0,15.0,54.0,24.0
5291,340.0,252.0,354.0,282.0,411.0,586.0,288.0,442.0
1535,759.0,840.0,665.0,472.0,557.0,901.0,590.0,826.0
84321,169.0,122.0,206.0,158.0,169.0,226.0,151.0,161.0
23593,1116.0,1437.0,1212.0,1020.0,961.0,1723.0,982.0,1279.0
10198,271.0,207.0,327.0,150.0,293.0,246.0,235.0,175.0
54477,1521.0,1113.0,1846.0,1001.0,2290.0,1805.0,1307.0,1222.0
80143,726.0,715.0,640.0,505.0,696.0,1170.0,678.0,780.0
23223,354.0,267.0,444.0,234.0,498.0,562.0,286.0,242.0
57600,438.0,419.0,595.0,323.0,823.0,980.0,468.0,727.0
6307,373.0,304.0,447.0,241.0,316.0,366.0,244.0,235.0
55761,2204.0,1798.0,2935.0,1369.0,3417.0,3063.0,2260.0,2175.0
60529,9.0,0.0,4.0,0.0,0.0,5.0,65.0,24.0
23105,5.0,0.0,9.0,0.0,0.0,8.0,2.0,5.0
1112,3743.0,3620.0,3234.0,2949.0,4253.0,5949.0,3107.0,5308.0
728464,21.0,7.0,21.0,3.0,2.0,3.0,12.0,10.0
8574,1011.0,922.0,956.0,611.0,964.0,1183.0,853.0,904.0
51154,340.0,331.0,381.0,273.0,359.0,577.0,328.0,300.0
4826,45.0,51.0,36.0,20.0,23.0,26.0,78.0,41.0
55850,336.0,284.0,385.0,178.0,330.0,383.0,279.0,254.0
23101,35.0,99.0,38.0,23.0,63.0,59.0,39.0,46.0
83714,29.0,23.0,69.0,20.0,40.0,45.0,44.0,30.0
3909,749.0,1644.0,447.0,1245.0,1260.0,2062.0,768.0,1947.0
55745,638.0,534.0,819.0,491.0,802.0,1105.0,632.0,624.0
29945,514.0,499.0,699.0,325.0,536.0,707.0,543.0,608.0
27095,729.0,710.0,814.0,505.0,789.0,1044.0,674.0,680.0
9967,2977.0,2534.0,3404.0,1712.0,3495.0,4034.0,2534.0,2418.0
29085,1290.0,1095.0,996.0,398.0,940.0,1141.0,719.0,568.0
954,1.0,0.0,5.0,0.0,2.0,1.0,4.0,0.0
4065,14.0,33.0,39.0,45.0,21.0,73.0,57.0,118.0
51742,1060.0,809.0,1449.0,751.0,1511.0,1600.0,1079.0,991.0
23596,346.0,395.0,304.0,349.0,354.0,511.0,281.0,627.0
10806,263.0,238.0,153.0,136.0,275.0,179.0,308.0,335.0
5798,34.0,26.0,29.0,5.0,14.0,10.0,30.0,6.0
55733,52.0,41.0,61.0,35.0,67.0,58.0,43.0,45.0
23095,1580.0,1573.0,1733.0,1118.0,1803.0,2178.0,1446.0,1758.0
2296,470.0,354.0,424.0,250.0,612.0,730.0,641.0,528.0
25771,615.0,529.0,753.0,400.0,658.0,875.0,564.0,581.0
23224,1709.0,1263.0,2043.0,1267.0,1708.0,1642.0,1765.0,2468.0
57475,16.0,12.0,6.0,2.0,39.0,33.0,40.0,7.0
10079,2789.0,2136.0,3446.0,2468.0,3172.0,5096.0,3359.0,3909.0
25884,93.0,23.0,137.0,27.0,176.0,106.0,140.0,66.0
23201,1972.0,1307.0,2452.0,944.0,2425.0,2367.0,1857.0,1649.0
84957,17.0,14.0,9.0,11.0,22.0,40.0,21.0,21.0
2581,653.0,668.0,877.0,440.0,731.0,1068.0,516.0,695.0
51602,495.0,466.0,560.0,440.0,581.0,820.0,442.0,453.0
26099,3325.0,3125.0,4271.0,2392.0,4101.0,6725.0,3002.0,4044.0
3757,53.0,18.0,22.0,1.0,2.0,1.0,9.0,16.0
8454,1201.0,1341.0,1280.0,884.0,1460.0,2239.0,1131.0,1311.0
10827,529.0,484.0,650.0,338.0,554.0,832.0,480.0,458.0
26999,492.0,194.0,369.0,100.0,424.0,350.0,257.0,187.0
23118,1656.0,1381.0,1805.0,1245.0,2095.0,2481.0,1389.0,1629.0
116254,1901.0,1955.0,2794.0,2175.0,2497.0,3393.0,1989.0,2462.0
5610,2374.0,1446.0,2331.0,1054.0,2693.0,3061.0,1722.0,1689.0
57602,981.0,857.0,921.0,550.0,768.0,1179.0,750.0,794.0
58508,2723.0,1683.0,2111.0,1006.0,2612.0,3193.0,1789.0,1843.0
55283,155.0,131.0,125.0,53.0,108.0,111.0,105.0,64.0
114800,77.0,39.0,103.0,18.0,25.0,9.0,183.0,70.0
23369,2359.0,1990.0,2371.0,1525.0,2516.0,3274.0,2053.0,2590.0
84545,885.0,646.0,819.0,398.0,747.0,953.0,565.0,588.0
3700,16.0,28.0,14.0,16.0,18.0,14.0,28.0,8.0
3697,0.0,0.0,0.0,4.0,0.0,4.0,0.0,5.0
54969,358.0,310.0,312.0,202.0,435.0,357.0,288.0,257.0
51663,2581.0,2500.0,3279.0,2061.0,3899.0,4988.0,2581.0,3073.0
55609,170.0,127.0,203.0,52.0,241.0,267.0,150.0,115.0
7185,199.0,268.0,263.0,163.0,174.0,207.0,197.0,257.0
54542,1230.0,1173.0,1541.0,1048.0,1552.0,2195.0,1096.0,1566.0
55540,112.0,47.0,106.0,34.0,85.0,57.0,125.0,70.0
10758,507.0,532.0,475.0,349.0,654.0,885.0,374.0,524.0
8908,262.0,240.0,289.0,183.0,282.0,532.0,196.0,280.0
131566,2581.0,1686.0,2784.0,1449.0,3893.0,4401.0,2362.0,2279.0
6646,924.0,1364.0,905.0,933.0,1227.0,1733.0,1072.0,1861.0
5318,15.0,43.0,11.0,8.0,9.0,22.0,16.0,7.0
4438,5.0,2.0,2.0,0.0,4.0,2.0,7.0,6.0
2155,2.0,5.0,11.0,5.0,4.0,7.0,9.0,5.0
2665,3707.0,3092.0,3860.0,2235.0,3770.0,4595.0,3016.0,3073.0
639,150.0,151.0,202.0,195.0,203.0,445.0,87.0,256.0
9474,577.0,547.0,532.0,469.0,523.0,924.0,493.0,590.0
57458,35.0,59.0,12.0,19.0,23.0,8.0,11.0,22.0
57095,494.0,438.0,570.0,387.0,638.0,610.0,471.0,450.0
57504,816.0,575.0,1017.0,449.0,1340.0,1142.0,823.0,767.0
8975,363.0,291.0,411.0,308.0,649.0,821.0,405.0,457.0
23200,1312.0,1419.0,1835.0,1164.0,1750.0,2419.0,1771.0,2347.0
3918,54.0,110.0,69.0,59.0,65.0,123.0,35.0,87.0
5218,1277.0,981.0,1701.0,920.0,1803.0,1751.0,1185.0,1460.0
29927,11775.0,8428.0,14219.0,6590.0,13308.0,14832.0,10837.0,8094.0
4659,1412.0,1469.0,1904.0,1436.0,2181.0,3038.0,1529.0,1780.0
5923,2.0,3.0,2.0,7.0,9.0,4.0,1.0,0.0
816,1.0,1.0,7.0,2.0,0.0,3.0,9.0,0.0
9696,696.0,662.0,587.0,267.0,772.0,1040.0,506.0,642.0
55718,404.0,477.0,637.0,335.0,622.0,776.0,418.0,447.0
493,9826.0,7785.0,15544.0,8548.0,12581.0,16953.0,10527.0,9487.0
9877,4744.0,3815.0,4337.0,2731.0,4589.0,5457.0,3983.0,4134.0
55781,386.0,270.0,469.0,215.0,565.0,555.0,409.0,312.0
54432,326.0,385.0,502.0,393.0,517.0,843.0,349.0,469.0
55706,276.0,225.0,309.0,191.0,283.0,346.0,238.0,219.0
1608,11.0,0.0,8.0,3.0,6.0,6.0,2.0,1.0
84256,1367.0,1244.0,1653.0,975.0,1049.0,991.0,1267.0,1395.0
64718,499.0,494.0,739.0,416.0,584.0,904.0,472.0,763.0
6916,14.0,28.0,10.0,15.0,29.0,13.0,13.0,8.0
64761,279.0,244.0,267.0,212.0,286.0,310.0,211.0,181.0
5832,1671.0,1088.0,1767.0,805.0,1983.0,2225.0,1538.0,933.0
6894,392.0,259.0,537.0,224.0,327.0,477.0,401.0,279.0
5188,400.0,289.0,412.0,243.0,467.0,401.0,279.0,301.0
4084,248.0,207.0,194.0,129.0,200.0,203.0,191.0,177.0
5128,961.0,689.0,1124.0,394.0,1238.0,1096.0,814.0,611.0
548645,254.0,198.0,333.0,220.0,384.0,575.0,253.0,282.0
6515,1347.0,990.0,1187.0,657.0,1456.0,2301.0,1058.0,1014.0
5662,171.0,112.0,129.0,74.0,255.0,226.0,162.0,129.0
9150,490.0,442.0,441.0,326.0,542.0,819.0,388.0,452.0
8531,4418.0,5513.0,4396.0,3641.0,5429.0,6847.0,3362.0,5766.0
55359,0.0,0.0,4.0,0.0,6.0,4.0,0.0,6.0
